ITEM_ID,USER_ID,TIMESTAMP
41998281,1,1644875501
42763642,1,1644875501
42474437,1,1644875501
42120269,1,1644875501
42298118,1,1644875501
42195766,1,1644875501
42251570,1,1644875501
42095722,1,1644875501
42236076,1,1644875501
42499062,1,1644875501
41990476,1,1644875501
42591465,1,1644875501
42054283,1,1644875501
42728571,1,1644875502
42051146,1,1644875502
42562159,1,1644875502
42397952,1,1644875502
42318778,1,1644875502
42544602,1,1644875502
42881343,1,1644875502
42446473,1,1644875502
42390809,1,1644875502
42555882,1,1644875502
42145684,1,1644875502
42393606,1,1644875502
42068452,1,1644875502
42417004,1,1644875502
42473173,1,1644875502
42294236,1,1644875502
42040064,1,1644875502
42043739,1,1644875502
42447088,1,1644875502
42510904,1,1644875502
42583825,1,1644875502
42319809,1,1644875502
42508637,1,1644875502
42221361,1,1644875502
42394846,1,1644875502
42414414,1,1644875502
42559242,1,1644875502
42125925,1,1644875503
42662346,1,1644875503
42254395,1,1644875503
42817678,1,1644875503
42384307,1,1644875503
42306925,1,1644875503
42580428,2,1644875501
42050595,2,1644875501
42232847,2,1644875501
42470037,2,1644875501
42388404,2,1644875501
42034270,2,1644875501
42065902,2,1644875501
42163919,2,1644875501
42573956,2,1644875501
42550125,2,1644875501
42698595,2,1644875501
42385478,2,1644875501
42300956,2,1644875501
42524180,2,1644875501
42319016,2,1644875501
42232912,2,1644875501
42094569,2,1644875501
42055096,2,1644875501
42673215,2,1644875501
42224150,2,1644875501
42582421,2,1644875502
42446983,2,1644875502
42450716,2,1644875502
42050469,2,1644875502
42391444,2,1644875502
42572439,2,1644875502
42471950,2,1644875502
42125932,2,1644875502
42179844,2,1644875502
42041007,2,1644875502
42063600,2,1644875502
42760400,2,1644875502
42416398,2,1644875502
42037323,2,1644875502
42682803,2,1644875502
42252700,2,1644875503
42301770,2,1644875503
42401022,2,1644875503
42561625,2,1644875503
42138121,3,1644875501
42466216,3,1644875501
42082860,3,1644875501
42748503,3,1644875501
42292861,3,1644875501
42297262,3,1644875501
42120143,3,1644875501
42102863,3,1644875501
42485322,3,1644875501
43244818,3,1644875501
42026068,3,1644875501
42037020,3,1644875501
42156215,3,1644875501
42452999,3,1644875501
42645793,3,1644875501
42292474,3,1644875502
42488144,3,1644875502
42578969,3,1644875502
42747854,3,1644875502
42393845,3,1644875502
42317922,3,1644875502
41997208,3,1644875502
42299322,3,1644875502
42246183,3,1644875502
42450695,3,1644875502
42643096,3,1644875502
42297759,3,1644875502
42513172,3,1644875502
42765403,3,1644875502
42662374,3,1644875502
42617361,3,1644875502
42295430,3,1644875502
42470448,3,1644875502
42202519,3,1644875502
42418805,3,1644875503
42016839,3,1644875503
42383942,4,1644875501
41989759,4,1644875501
42101239,4,1644875501
42102347,4,1644875501
42731520,4,1644875501
42487333,4,1644875501
42612221,4,1644875501
42474293,4,1644875501
42120397,4,1644875501
42624972,4,1644875501
42227831,4,1644875501
42656883,4,1644875501
42160329,4,1644875501
42730985,4,1644875501
42718397,4,1644875501
42381352,4,1644875502
42540929,4,1644875502
42093295,4,1644875502
42014107,4,1644875502
42682945,4,1644875502
42034138,4,1644875502
42224251,4,1644875502
42475145,4,1644875502
42184225,4,1644875502
42561894,4,1644875502
42055942,4,1644875502
42847648,4,1644875502
42443154,4,1644875502
42166086,4,1644875502
42240629,4,1644875502
42403030,4,1644875502
42001945,4,1644875502
42030956,4,1644875502
42660553,4,1644875502
42007372,4,1644875502
42442342,4,1644875502
42497719,4,1644875503
42004520,4,1644875503
42017757,4,1644875503
42137530,4,1644875503
42529842,4,1644875503
42094114,5,1644875501
42120380,5,1644875501
42001873,5,1644875501
42111473,5,1644875501
42730265,5,1644875501
42220390,5,1644875501
42255529,5,1644875501
42096090,5,1644875501
42509845,5,1644875501
42472403,5,1644875501
42030463,5,1644875501
42170058,5,1644875501
42224639,5,1644875501
42245112,5,1644875501
42247905,5,1644875501
42477959,5,1644875501
41994108,5,1644875501
42206986,5,1644875501
42046836,5,1644875501
42082216,5,1644875501
42028300,5,1644875501
42186237,5,1644875502
42292861,5,1644875502
42227617,5,1644875502
42135139,5,1644875502
42105466,5,1644875502
42435444,5,1644875502
42227519,5,1644875502
42485860,5,1644875502
42221722,5,1644875502
42383342,5,1644875502
42086656,5,1644875502
42208016,5,1644875502
42749422,5,1644875502
42711067,5,1644875502
42244114,5,1644875502
42138915,5,1644875502
42147414,5,1644875502
42562254,5,1644875502
42504573,5,1644875502
42037325,5,1644875503
42784239,5,1644875503
42523769,5,1644875503
42256219,5,1644875503
43218818,5,1644875503
42095002,6,1644875501
42695214,6,1644875501
42112829,6,1644875501
42318802,6,1644875501
42718382,6,1644875501
42046119,6,1644875501
42256373,6,1644875501
42749097,6,1644875501
42058149,6,1644875501
42121584,6,1644875501
42069332,6,1644875501
42191737,6,1644875502
42306372,6,1644875502
42182589,6,1644875502
42096115,6,1644875502
42045723,6,1644875502
42236039,6,1644875502
42622297,6,1644875502
42250894,6,1644875502
42514403,6,1644875502
42243552,6,1644875502
42425791,6,1644875502
42664639,6,1644875502
42624819,6,1644875502
42098919,6,1644875502
42009455,6,1644875502
42414398,6,1644875502
42563772,6,1644875502
42422330,6,1644875502
42719010,6,1644875502
42140848,6,1644875503
42197163,6,1644875503
42005026,6,1644875503
42513753,6,1644875503
42098218,6,1644875503
42323314,6,1644875503
42624668,7,1644875501
42415262,7,1644875501
43248494,7,1644875501
42240604,7,1644875501
42386347,7,1644875501
42616727,7,1644875501
42222212,7,1644875501
42308618,7,1644875501
42299737,7,1644875501
42219798,7,1644875501
42640682,7,1644875501
42395522,7,1644875501
42474581,7,1644875501
42739333,7,1644875501
42006777,7,1644875501
42445730,7,1644875502
42775257,7,1644875502
42706502,7,1644875502
42468990,7,1644875502
42609805,7,1644875502
42442371,7,1644875502
42606379,7,1644875502
41997457,7,1644875502
42550342,7,1644875502
42572257,7,1644875502
42529801,7,1644875502
42645574,7,1644875502
42222894,7,1644875502
42569222,7,1644875502
42482476,7,1644875502
42015295,7,1644875502
42422322,7,1644875502
42008589,7,1644875502
42050595,7,1644875502
42200986,7,1644875502
42643410,7,1644875502
42317002,7,1644875502
42082216,7,1644875502
41997208,7,1644875502
42217396,7,1644875502
42294128,7,1644875503
42003626,7,1644875503
42594658,7,1644875503
42119340,7,1644875503
42533409,7,1644875503
42639251,7,1644875503
42480461,7,1644875503
41991334,8,1644875501
42319418,8,1644875501
42291028,8,1644875501
42013840,8,1644875501
42030608,8,1644875501
42384641,8,1644875501
42233282,8,1644875501
42387987,8,1644875501
42489034,8,1644875501
42474756,8,1644875501
42192011,8,1644875501
42765291,8,1644875501
42295721,8,1644875502
42784473,8,1644875502
42045766,8,1644875502
42439333,8,1644875502
42299046,8,1644875502
42112866,8,1644875502
42590610,8,1644875502
42293184,8,1644875502
42690551,8,1644875502
42223828,8,1644875502
42395072,8,1644875502
42101170,8,1644875502
42063603,8,1644875502
42487333,8,1644875502
42142753,8,1644875502
42388146,8,1644875502
42764801,8,1644875502
42043337,8,1644875502
42105349,8,1644875502
42398575,8,1644875503
42222894,8,1644875503
42163890,9,1644875501
42388262,9,1644875501
42447647,9,1644875501
42313096,9,1644875501
42056935,9,1644875501
42681562,9,1644875501
42124988,9,1644875501
42631492,9,1644875502
42236628,9,1644875502
42243553,9,1644875502
41994032,9,1644875502
42092386,9,1644875502
42015808,9,1644875502
42186240,9,1644875502
42642920,9,1644875502
42529358,9,1644875502
42205097,9,1644875502
42427466,9,1644875502
42239311,9,1644875502
42651130,9,1644875502
42186412,9,1644875502
42142422,9,1644875502
42300724,9,1644875502
42509930,9,1644875503
42134015,9,1644875503
42014897,10,1644875501
42037149,10,1644875501
42146640,10,1644875501
42297709,10,1644875501
42739391,10,1644875501
42394476,10,1644875501
42245999,10,1644875501
42620634,10,1644875501
42036739,10,1644875501
42194758,10,1644875502
42095760,10,1644875502
42040229,10,1644875502
42227144,10,1644875502
42398261,10,1644875502
42042497,10,1644875502
42253099,10,1644875502
42533893,10,1644875502
42679594,10,1644875502
42251784,10,1644875502
42199590,10,1644875502
42564091,10,1644875502
42488694,10,1644875502
42550563,10,1644875502
42039179,10,1644875502
42242562,10,1644875502
42255074,10,1644875502
42255833,10,1644875502
42296012,10,1644875502
42091766,10,1644875502
42036557,10,1644875502
42250350,10,1644875502
42090597,10,1644875503
42569162,11,1644875501
42181031,11,1644875501
42006964,11,1644875501
42259014,11,1644875501
42394239,11,1644875501
42464140,11,1644875501
42603847,11,1644875501
42639191,11,1644875501
42647648,11,1644875501
42046866,11,1644875501
42202711,11,1644875501
42504637,11,1644875501
42018464,11,1644875501
42045740,11,1644875501
42220382,11,1644875502
42679321,11,1644875502
42042131,11,1644875502
42499007,11,1644875502
42142786,11,1644875502
42207935,11,1644875502
42009683,11,1644875502
42393647,11,1644875502
42157831,11,1644875502
42733344,11,1644875502
42560125,11,1644875502
42728058,11,1644875502
42695343,11,1644875502
42116070,11,1644875502
42468985,11,1644875502
42026385,11,1644875502
41989551,11,1644875502
42631508,11,1644875502
42872878,11,1644875502
42234283,11,1644875502
42611756,11,1644875502
42432055,11,1644875502
42649312,11,1644875502
42012691,11,1644875502
42567210,11,1644875503
42447088,11,1644875503
42123469,11,1644875503
42705246,11,1644875503
42096400,11,1644875503
42292719,11,1644875503
42001641,11,1644875503
42056423,11,1644875503
42124146,12,1644875501
42502186,12,1644875501
42052812,12,1644875501
42617269,12,1644875501
42423991,12,1644875501
42044513,12,1644875501
42590517,12,1644875501
42532887,12,1644875501
42447782,12,1644875501
42481674,12,1644875501
42481540,12,1644875501
42255233,12,1644875501
42753162,12,1644875501
42045855,12,1644875501
42156551,12,1644875502
42301761,12,1644875502
42505037,12,1644875502
42114813,12,1644875502
42019253,12,1644875502
42479022,12,1644875502
41989970,12,1644875502
42019005,12,1644875502
42429030,12,1644875502
42106595,12,1644875502
42182776,12,1644875502
42481540,12,1644875502
42384946,12,1644875502
42580409,12,1644875502
42295721,12,1644875502
42711333,12,1644875502
42463946,12,1644875502
42034609,12,1644875502
42715396,12,1644875502
42472420,12,1644875502
42263032,12,1644875502
42295240,12,1644875502
42430611,12,1644875502
42062001,12,1644875502
42016705,12,1644875503
42534032,12,1644875503
42663899,12,1644875503
42712099,12,1644875503
42625002,12,1644875503
42182584,12,1644875503
42093321,13,1644875501
42451675,13,1644875501
42655262,13,1644875501
42083898,13,1644875501
42613767,13,1644875501
42434087,13,1644875501
42556586,13,1644875501
41993332,13,1644875501
42251496,13,1644875501
42624972,13,1644875501
41996590,13,1644875501
42438122,13,1644875502
42107596,13,1644875502
42119979,13,1644875502
42616551,13,1644875502
42134197,13,1644875502
42146183,13,1644875502
42002357,13,1644875502
42002897,13,1644875502
42250034,13,1644875502
42008872,13,1644875502
42292910,13,1644875502
42215805,13,1644875502
42470530,13,1644875502
42252639,13,1644875502
42527446,13,1644875502
42249732,13,1644875502
42011229,13,1644875502
42010080,13,1644875502
42062963,13,1644875502
42142769,13,1644875502
42223822,13,1644875502
42616756,13,1644875502
42481941,13,1644875503
42321653,13,1644875503
42001380,13,1644875503
42596865,13,1644875503
42220991,13,1644875503
42257334,13,1644875503
42747718,13,1644875503
42622463,14,1644875501
42616796,14,1644875501
42145533,14,1644875501
42100144,14,1644875501
42656875,14,1644875501
42201498,14,1644875501
42159366,14,1644875501
42048685,14,1644875501
42260242,14,1644875501
42439263,14,1644875501
42046315,14,1644875501
42217520,14,1644875501
42394716,14,1644875501
41996590,14,1644875502
42567258,14,1644875502
42064702,14,1644875502
42671986,14,1644875502
42600443,14,1644875502
42401418,14,1644875502
42719867,14,1644875502
42031542,14,1644875502
42574518,14,1644875502
42295340,14,1644875502
42081827,14,1644875502
42455175,14,1644875502
42190952,14,1644875502
42491387,14,1644875502
42421617,14,1644875502
42464347,14,1644875502
42031491,14,1644875502
42416977,14,1644875502
42419095,14,1644875502
42755234,14,1644875502
42428163,14,1644875502
42690993,14,1644875503
42299062,14,1644875503
42505048,14,1644875503
42199613,15,1644875501
42739728,15,1644875501
42643450,15,1644875501
42587897,15,1644875501
42383081,15,1644875501
42222222,15,1644875501
42063593,15,1644875501
42249347,15,1644875501
42203790,15,1644875501
42703383,15,1644875501
42470741,15,1644875502
42499961,15,1644875502
42422322,15,1644875502
42246179,15,1644875502
42514075,15,1644875502
42599015,15,1644875502
41997604,15,1644875502
42289681,15,1644875502
42032678,15,1644875502
42682793,15,1644875502
42036613,15,1644875502
42138531,15,1644875502
42616672,15,1644875502
42473752,15,1644875502
42046513,15,1644875502
42086209,15,1644875502
42474746,15,1644875503
42008832,15,1644875503
42652827,15,1644875503
42534310,16,1644875501
42204429,16,1644875501
42162581,16,1644875501
42689540,16,1644875501
42199012,16,1644875501
42526892,16,1644875501
42434042,16,1644875501
42292340,16,1644875501
42094493,16,1644875501
41989296,16,1644875501
42381259,16,1644875501
42580224,16,1644875502
42029384,16,1644875502
42190727,16,1644875502
42098699,16,1644875502
42054090,16,1644875502
42261130,16,1644875502
43141953,16,1644875502
42311500,16,1644875502
42440526,16,1644875502
42061984,16,1644875502
42147520,16,1644875502
42480637,16,1644875502
42473055,16,1644875503
42026385,16,1644875503
42692209,16,1644875503
42673140,16,1644875503
42741193,16,1644875503
42026692,16,1644875503
42594659,16,1644875503
42763866,17,1644875501
42401908,17,1644875501
42714793,17,1644875501
42095928,17,1644875501
42713160,17,1644875501
42620876,17,1644875501
42750062,17,1644875501
42719630,17,1644875501
42139908,17,1644875501
42002494,17,1644875501
42088486,17,1644875502
42780834,17,1644875502
42313393,17,1644875502
42216892,17,1644875502
42430866,17,1644875502
42663312,17,1644875502
42659481,17,1644875502
42599373,17,1644875502
42432355,17,1644875502
42142668,17,1644875502
42236013,17,1644875502
42717787,17,1644875502
42662374,17,1644875502
41998214,17,1644875502
42668924,17,1644875502
42192535,17,1644875502
42572691,17,1644875502
42679634,17,1644875502
42315298,17,1644875502
42293951,17,1644875502
42669311,17,1644875502
42045855,17,1644875502
42514328,17,1644875502
42037323,17,1644875502
42295899,17,1644875502
42000418,17,1644875502
42220177,17,1644875502
42829350,17,1644875502
42388883,17,1644875503
42656731,17,1644875503
42646512,17,1644875503
42156368,17,1644875503
42239140,17,1644875503
42255914,17,1644875503
42472350,17,1644875503
42035296,18,1644875501
42395926,18,1644875501
42382250,18,1644875501
42423998,18,1644875501
42036744,18,1644875501
42622341,18,1644875501
42473919,18,1644875501
42039148,18,1644875501
42380291,18,1644875501
42609744,18,1644875501
42037781,18,1644875501
42589305,18,1644875501
41990476,18,1644875501
42037257,18,1644875501
42016972,18,1644875501
42017562,18,1644875501
42009740,18,1644875501
42200602,18,1644875501
42558895,18,1644875501
42749635,18,1644875502
42385588,18,1644875502
42059766,18,1644875502
42490339,18,1644875502
42710799,18,1644875502
42463416,18,1644875502
42620687,18,1644875502
42478738,18,1644875502
42398669,18,1644875502
42653795,18,1644875502
42386061,18,1644875502
42550708,18,1644875502
42710833,18,1644875502
42485959,18,1644875502
42112866,18,1644875502
42705948,18,1644875502
42532887,18,1644875502
42237639,18,1644875502
42380606,18,1644875502
42591463,18,1644875502
42120267,18,1644875502
42488804,18,1644875502
42661340,18,1644875502
42645876,18,1644875502
42241273,18,1644875503
42096559,18,1644875503
42194741,19,1644875501
42574656,19,1644875501
42117295,19,1644875501
42379397,19,1644875501
42426668,19,1644875501
42256382,19,1644875501
42547327,19,1644875501
42576723,19,1644875501
42142689,19,1644875501
42190955,19,1644875501
42102764,19,1644875501
42719132,19,1644875501
42099533,19,1644875501
42600254,19,1644875501
42613910,19,1644875501
42432106,19,1644875501
42547689,19,1644875501
42645876,19,1644875501
41989922,19,1644875501
42291660,19,1644875501
42443504,19,1644875502
42784239,19,1644875502
42541888,19,1644875502
42048718,19,1644875502
42087256,19,1644875502
42491162,19,1644875502
42383776,19,1644875502
42548102,19,1644875502
42429094,19,1644875502
42257483,19,1644875502
42009644,19,1644875502
42609699,19,1644875502
42098023,19,1644875502
42666203,19,1644875502
42099817,19,1644875502
42090905,19,1644875502
42710506,19,1644875502
42765126,19,1644875502
42559116,19,1644875502
42154495,19,1644875502
42469444,19,1644875502
42109286,19,1644875502
42120313,19,1644875502
41992936,19,1644875502
42664629,19,1644875503
42288999,19,1644875503
42573235,19,1644875503
42486572,19,1644875503
42603727,19,1644875503
42596671,19,1644875503
42204539,19,1644875503
42502226,19,1644875503
42704301,20,1644875501
42085367,20,1644875501
42637067,20,1644875501
42299714,20,1644875501
42307864,20,1644875501
42499460,20,1644875501
42530286,20,1644875501
42764040,20,1644875502
42531636,20,1644875502
42381067,20,1644875502
42015564,20,1644875502
42252551,20,1644875502
42086773,20,1644875502
42255914,20,1644875502
42543083,20,1644875502
42430253,20,1644875502
42096077,20,1644875502
42870375,20,1644875502
42660573,20,1644875502
42499617,20,1644875502
41991731,20,1644875502
42653752,20,1644875502
42016138,20,1644875502
42253038,20,1644875502
42748503,20,1644875502
42481723,20,1644875502
42245185,20,1644875502
42217957,20,1644875502
42125397,20,1644875502
42256971,20,1644875502
42316054,20,1644875502
42747798,20,1644875502
42622463,20,1644875502
43236275,20,1644875502
42195827,20,1644875502
42056708,20,1644875503
42135755,20,1644875503
42645388,20,1644875503
42442325,20,1644875503
42189931,20,1644875503
42672570,21,1644875501
41997364,21,1644875501
42652924,21,1644875501
42180185,21,1644875501
42455517,21,1644875501
42594046,21,1644875501
42256373,21,1644875501
42381584,21,1644875501
42522116,21,1644875501
42487638,21,1644875501
42463416,21,1644875501
42091157,21,1644875501
42233932,21,1644875502
42707189,21,1644875502
42496826,21,1644875502
42186244,21,1644875502
42126554,21,1644875502
42095760,21,1644875502
42294728,21,1644875502
42494167,21,1644875502
42243964,21,1644875502
41992772,21,1644875502
42100559,21,1644875502
42659251,21,1644875502
42401752,21,1644875502
42517028,21,1644875502
42065902,21,1644875502
42318470,21,1644875502
42170615,21,1644875502
42508990,21,1644875502
42754759,21,1644875502
42395476,21,1644875502
42715396,21,1644875502
42120396,21,1644875502
42299129,21,1644875503
42135393,21,1644875503
42247523,21,1644875503
42106233,21,1644875503
42516827,21,1644875503
42492707,22,1644875501
42502897,22,1644875501
42050955,22,1644875501
42037389,22,1644875501
42672694,22,1644875501
42391551,22,1644875501
42052308,22,1644875501
42698043,22,1644875501
42436413,22,1644875501
42252683,22,1644875501
43143273,22,1644875501
42027026,22,1644875502
42442142,22,1644875502
42146111,22,1644875502
42295607,22,1644875502
42476083,22,1644875502
42100258,22,1644875502
42666668,22,1644875502
42686222,22,1644875502
42006043,22,1644875502
42607338,22,1644875502
42569554,22,1644875502
42238429,22,1644875502
42250920,22,1644875502
42214535,22,1644875502
42293830,22,1644875502
42545523,22,1644875502
42692590,22,1644875502
42116987,22,1644875503
42133757,22,1644875503
42098665,22,1644875503
42685036,22,1644875503
42058147,23,1644875501
42006334,23,1644875501
42505822,23,1644875501
42147526,23,1644875501
42008098,23,1644875501
42423767,23,1644875501
42555742,23,1644875501
42089456,23,1644875501
42416244,23,1644875501
42513781,23,1644875501
42068089,23,1644875501
42227515,23,1644875501
42658670,23,1644875501
42519794,23,1644875502
42472303,23,1644875502
42432577,23,1644875502
42240398,23,1644875502
42298508,23,1644875502
42671199,23,1644875502
42762236,23,1644875502
42390534,23,1644875502
42581569,23,1644875502
42249875,23,1644875502
42739378,23,1644875502
42698129,23,1644875502
42191052,23,1644875502
42291368,23,1644875502
42427761,23,1644875502
42047388,23,1644875502
42533893,23,1644875502
42507200,23,1644875502
42500341,23,1644875502
43143821,23,1644875502
42058165,23,1644875502
42452016,23,1644875503
42320621,23,1644875503
42224473,23,1644875503
42665937,23,1644875503
42624087,24,1644875501
42388673,24,1644875501
42060059,24,1644875501
43142519,24,1644875501
42449967,24,1644875501
42309638,24,1644875501
42145326,24,1644875501
42563723,24,1644875501
42541614,24,1644875501
42059367,24,1644875501
42250464,24,1644875501
42139898,24,1644875501
42430269,24,1644875501
42201484,24,1644875501
42124669,24,1644875501
42119449,24,1644875501
42114080,24,1644875501
42783504,24,1644875501
42394266,24,1644875501
42032034,24,1644875501
42441610,24,1644875501
42692161,24,1644875501
41992527,24,1644875502
42049837,24,1644875502
42125183,24,1644875502
42574538,24,1644875502
42422229,24,1644875502
42009976,24,1644875502
42389418,24,1644875502
41996003,24,1644875502
42147941,24,1644875502
42320621,24,1644875502
42617633,24,1644875502
42034833,24,1644875502
42748440,24,1644875502
42043801,24,1644875502
42582461,24,1644875502
42509585,24,1644875502
42217400,24,1644875502
42255734,24,1644875502
42600622,24,1644875502
42048711,24,1644875502
42204087,24,1644875502
42295049,24,1644875502
42200609,24,1644875502
42580346,24,1644875502
42013664,24,1644875502
42003154,24,1644875502
42490503,24,1644875502
42711481,24,1644875503
42017979,24,1644875503
41989856,24,1644875503
42110732,24,1644875503
42713045,24,1644875503
42294535,24,1644875503
42517825,24,1644875503
42623002,24,1644875503
42081937,24,1644875503
41994849,25,1644875501
42485847,25,1644875501
42298118,25,1644875501
42545449,25,1644875501
42684410,25,1644875501
42573821,25,1644875501
42687315,25,1644875501
42189936,25,1644875501
42302163,25,1644875501
42096105,25,1644875501
42241743,25,1644875501
42205685,25,1644875501
42425791,25,1644875501
41990581,25,1644875501
42644090,25,1644875501
42505914,25,1644875501
42044557,25,1644875501
42417132,25,1644875501
42763642,25,1644875501
42245988,25,1644875501
42066246,25,1644875502
42872878,25,1644875502
42296833,25,1644875502
42293901,25,1644875502
42201395,25,1644875502
42624668,25,1644875502
43142695,25,1644875502
42190140,25,1644875502
42302684,25,1644875502
42219433,25,1644875502
42201888,25,1644875502
42709150,25,1644875502
42116068,25,1644875502
42206140,25,1644875502
42426827,25,1644875502
42505037,25,1644875502
42502257,25,1644875502
42640696,25,1644875502
42804666,25,1644875502
42573158,25,1644875502
42290941,25,1644875502
42316984,25,1644875503
42541614,25,1644875503
42065924,25,1644875503
42310900,25,1644875503
